Signal ID,Location Name,Signal Type,Signal Status,ATD Location ID,COA Intersection ID,Control,Council District(s),Primary St,Cross St,Cross St Segment ID,Landmark,Primary Signal,Secondary Signal(s),Jurisdiction Label,Primary St Segment ID,Signal Eng. Area,Traffic Engineer Area,Turn On Date,Cross St Block,Primary St Block,Signal PM Max Fiscal Year,Pedestrian Button Type,Leading Pedestrian Interval,Date Leading Pedestrian Interval Installed,North/South Pedestrian Interval,East/West Pedestrian Interval,Leading Pedestrian Interval Comment,Bicycle Signal,Bus Stops,Source DB ID,IP Communication status,Comm Status Datetime,Owner,Detection status,Detection Status Date,Construction Note,Construction Note Date,Modified Date,Location,Corridor Retiming Zone,Backplate Installed,Backplate Type,Intersection Backplate Status,Dark Signal
1122, SAN JACINTO BLVD / 3RD ST,TRAFFIC,TURNED_ON,LOC22-021725,5157203,PRIMARY,9, SAN JACINTO BLVD, 3RD ST,2018993,,,,AUSTIN FULL PURPOSE,2018992,CENTRAL,,08/18/2022,200,300,,,False,,,,,False,,61f951e7ced7404f4ae16b30,,,COA,NO DETECTION,08/23/2022 05:00:00 AM +0000,,02/01/2022 06:00:00 AM +0000,07/31/2024 02:51:00 PM +0000,POINT (-97.741457 30.264563),Downtown,False,,,NO
288, LAVACA ST / 4TH ST,TRAFFIC,TURNED_ON,LOC16-001405,5156508,PRIMARY,9, LAVACA ST, 4TH ST,2018822,,,,AUSTIN FULL PURPOSE,2018821,CENTRAL,,07/20/1983,301,400,2022,,True,12/19/2019 12:00:00 AM,4p,"2p, 6p",,False,"2643, 5868",5817c085e052e0422be6c628,,,COA,OK,04/15/2022 05:00:00 AM +0000,,,08/01/2024 07:45:00 PM +0000,POINT (-97.745873 30.266876),Downtown,False,,,NO
325, GUADALUPE ST / 4TH ST,TRAFFIC,TURNED_ON,LOC16-001590,5156339,PRIMARY,9, GUADALUPE ST, 4TH ST,2018803,,,,AUSTIN FULL PURPOSE,2018802,CENTRAL,,11/14/1996,401,400,2021,,True,12/19/2019 12:00:00 AM,,"2p, 6p",,False,"2112, 2613, 5867",5817c086e052e0422be6c672,,,COA,NO DETECTION,,,,08/01/2024 07:47:00 PM +0000,POINT (-97.746964 30.267183),Downtown,False,,,NO
614, RED RIVER ST / 4TH ST,TRAFFIC,TURNED_ON,LOC16-003040,5157734,PRIMARY,9, RED RIVER ST, 4TH ST,2018982,,,,AUSTIN FULL PURPOSE,2018981,CENTRAL,,05/11/2009,500,400,2022,,False,,,,,True,5534,5817c096e052e0422be6c8b7,,,COA,NO DETECTION,06/16/2017 05:00:00 AM +0000,,,08/01/2024 07:56:00 PM +0000,POINT (-97.737839 30.264626),Downtown,False,,,NO
747, SLAUGHTER LN / RIDDLE RD,TRAFFIC,TURNED_ON,LOC16-003680,5148311,PRIMARY,5, SLAUGHTER LN, RIDDLE RD,2027821,,,,AUSTIN FULL PURPOSE,2027804,SOUTH,,04/02/2001,"2,101","2,101",2020,APS,False,,,,,False,4412,5b5c437397428f168b0e8782,,,COA,OK,06/14/2022 05:00:00 AM +0000,,,08/01/2024 03:00:00 PM +0000,POINT (-97.827148 30.173983),Slaughter Central,False,,,NO
882, CAPITAL OF TEXAS HWY / MOPAC EXPY SVRD,TRAFFIC,TURNED_ON,LOC16-004345,5149983,PRIMARY,8, CAPITAL OF TEXAS HWY, MOPAC EXPY SVRD,2026259,,,,AUSTIN FULL PURPOSE,2026316,SOUTH,,01/29/2004,"3,445","3,511",2022,,False,,,,,False,,5817c0bae052e0422be6cb10,,,TxDOT,BROKEN,09/18/2020 05:00:00 AM +0000,,,08/01/2024 11:09:00 PM +0000,POINT (-97.804009 30.247728),Loop 360 South,False,,,NO
925, SALT SPRINGS DR / THAXTON RD,TRAFFIC,TURNED_ON,LOC16-004540,5156940,PRIMARY,2, SALT SPRINGS DR, THAXTON RD,2042188,,,,AUSTIN FULL PURPOSE,2042180,SOUTH,,08/19/2010,"7,901","8,012",2020,,False,,,,,False,,5817c0c5e052e0422be6cb84,,,COA,OK,07/06/2022 05:00:00 AM +0000,,,08/01/2024 02:48:00 PM +0000,POINT (-97.745911 30.158424),William Cannon E,False,,,NO
959, COLORADO ST / 4TH ST,TRAFFIC,TURNED_ON,LOC16-004685,5156665,PRIMARY,9, COLORADO ST, 4TH ST,2018845,,,,AUSTIN FULL PURPOSE,2018844,CENTRAL,,09/11/2014,201,400,2020,,True,12/19/2019 12:00:00 AM,"4p, 8p","2p, 6p",,False,2643,5817c0cbe052e0422be6cbcf,,,COA,NO DETECTION,,,,08/01/2024 07:50:00 PM +0000,POINT (-97.744812 30.266569),Downtown,False,,,NO
138, CONGRESS AVE / RIVERSIDE DR,TRAFFIC,TURNED_ON,LOC16-000685,5156395,PRIMARY,9, CONGRESS AVE, RIVERSIDE DR,2019406,,,,AUSTIN FULL PURPOSE,2019724,CENTRAL,,12/24/1954,101,300,2021,,False,,,,,False,,5817c07fe052e0422be6c508,,,COA,BROKEN,06/23/2021 05:00:00 AM +0000,,,08/03/2024 11:37:00 AM +0000,POINT (-97.746872 30.257143),Bowtie,False,,,NO
660, MANOR RD / 51ST ST,TRAFFIC,TURNED_ON,LOC16-003240,5163482,PRIMARY,"4, 1, 9", MANOR RD, 51ST ST,2016694,,,,AUSTIN FULL PURPOSE,2016693,NORTHEAST,,12/18/1989,"2,300","5,100",2021,,False,,,,,False,"1591, 1631, 6300, 6301",5817c098e052e0422be6c90e,,,COA,OK,06/12/2022 05:00:00 AM +0000,,,08/05/2024 06:53:00 PM +0000,POINT (-97.687058 30.298182),183 East,False,,,NO
778, CONGRESS AVE / SLAUGHTER LN,TRAFFIC,TURNED_ON,LOC16-003830,5151549,PRIMARY,"5, 2", CONGRESS AVE, SLAUGHTER LN,2027890,,,,AUSTIN FULL PURPOSE,2037699,SOUTH,,05/09/2001,126,"8,516",2021,,False,,,,,False,"6322, 6327",5817c0a8e052e0422be6ca18,,,COA,OK,04/10/2024 05:00:00 AM +0000,,,08/06/2024 02:41:00 AM +0000,POINT (-97.788559 30.167107),Slaughter East,False,,,NO
848, CAPITAL OF TEXAS HWY / LAKEWOOD DR,TRAFFIC,TURNED_ON,LOC16-004175,5151320,PRIMARY,10, CAPITAL OF TEXAS HWY, LAKEWOOD DR,2013767,,,,AUSTIN FULL PURPOSE,2013773,NORTHWEST,,05/14/1987,"7,200","6,822",2023,,False,,,,,False,,5817c0b2e052e0422be6cab8,,,COA,OK,05/27/2021 05:00:00 AM +0000,,,08/06/2024 02:43:00 AM +0000,POINT (-97.78566 30.371674),Loop 360 North,False,,,NO
879,FM 620 RD / WILSON PARKE AVE,TRAFFIC,TURNED_ON,LOC16-004330,5145963,PRIMARY,10,FM 620 RD, WILSON PARKE AVE,2008145,,,,AUSTIN FULL PURPOSE,2008144,NORTHWEST,,06/05/2003,"11,701","8,116",2022,,False,,,,,False,,5817c0bae052e0422be6cb0a,,,COA,OK,06/26/2017 05:00:00 AM +0000,,,08/06/2024 02:40:00 AM +0000,POINT (-97.847313 30.416769),Four Points,False,,,NO
408, CONGRESS AVE / SHERATON AVE,TRAFFIC,TURNED_ON,LOC16-002000,5153603,PRIMARY,3, CONGRESS AVE, SHERATON AVE,2024623,,,,AUSTIN FULL PURPOSE,2024602,SOUTH,,12/05/1972,100,"4,400",2021,,True,11/28/2016 12:00:00 AM,,4p,,False,"4272, 543",5817c08ae052e0422be6c716,,,COA,OK,09/27/2023 05:00:00 AM +0000,,,08/05/2024 03:55:00 PM +0000,POINT (-97.768776 30.215157),SOCO,False,,,NO
457, LAMAR BLVD / MASTERSON PASS,TRAFFIC,TURNED_ON,LOC16-002240,5162641,PRIMARY,4, LAMAR BLVD, MASTERSON PASS,2039769,,,,AUSTIN FULL PURPOSE,2010443,NORTHEAST,,11/09/1987,305,"10,200",2023,,True,,"4p, 8p",,7 second early walk,False,5858,5b5c435f97428f168b0e86ed,,,COA,OK,05/16/2024 05:00:00 AM +0000,,,08/05/2024 06:51:00 PM +0000,POINT (-97.692459 30.371176),North Lamar 2,False,,,NO
949, DESSAU RD / CRYSTAL BEND DR,TRAFFIC,TURNED_ON,LOC16-004635,5166976,PRIMARY,7, DESSAU RD, CRYSTAL BEND DR,2030329,,,,AUSTIN 2 MILE ETJ,2038176,NORTHEAST,,07/20/2012,"1,600","13,601",2022,,False,,,,,False,,5817c0c9e052e0422be6cbb5,,,Travis County,OK,06/28/2017 05:00:00 AM +0000,,,08/06/2024 06:49:00 PM +0000,POINT (-97.636017 30.407036),Dessau 2,False,,,NO
3, LAMAR BLVD / 51ST ST,TRAFFIC,TURNED_ON,LOC16-000010,5158588,PRIMARY,"7, 9", LAMAR BLVD, 51ST ST,2019845,,,,AUSTIN FULL PURPOSE,2019844,NORTHWEST,,10/27/1976,601,"5,000",2021,APS,False,,,,,False,"483, 611",58164b9af9195edb2a5e3a09,,,COA,BROKEN,04/09/2024 05:00:00 AM +0000,,,08/06/2024 07:04:00 PM +0000,POINT (-97.73082 30.31877),North Lamar 1,False,,,NO
43, GUADALUPE ST / 27TH ST,TRAFFIC,TURNED_ON,LOC16-000210,5157142,PRIMARY,9, GUADALUPE ST, 27TH ST,2017111,,,,AUSTIN FULL PURPOSE,2017110,CENTRAL,,12/24/1954,401,"2,700",2022,Push-Button,True,12/04/2019 12:00:00 AM,,8p,,False,"4096, 494, 5863",5817c07be052e0422be6c44a,,,COA,OK,06/21/2021 05:00:00 AM +0000,,,08/06/2024 06:30:00 PM +0000,POINT (-97.74115 30.291985),Campus,False,,,NO
73, STECK AVE / ROCKWOOD LN,TRAFFIC,TURNED_ON,LOC16-000360,5157759,PRIMARY,7, STECK AVE, ROCKWOOD LN,2010696,,,,AUSTIN FULL PURPOSE,2010697,NORTHWEST,,04/28/1988,"8,200","3,000",2021,,True,04/29/2024 12:00:00 AM,"4p, 8p","2p, 6p",,False,"1900, 1906",5817c07ce052e0422be6c486,,,COA,OK,09/08/2023 05:00:00 AM +0000,,,08/06/2024 07:00:00 PM +0000,POINT (-97.735016 30.364672),Burnet,False,,,NO
88, BURNET RD / HANCOCK DR,TRAFFIC,TURNED_ON,LOC16-000435,5157283,PRIMARY,7, BURNET RD, HANCOCK DR,2047014,,,,AUSTIN FULL PURPOSE,2015302,NORTHWEST,,11/20/1952,"2,101","4,900",2021,,False,,,,,False,"685, 816",5817c07de052e0422be6c4a4,,,COA,OK,12/19/2023 06:00:00 AM +0000,,,08/06/2024 06:35:00 PM +0000,POINT (-97.739334 30.322012),Burnet,False,,,NO
99, SPICEWOOD SPRINGS RD / WOOD HOLLOW DR,TRAFFIC,TURNED_ON,LOC16-000490,5155944,PRIMARY,10, SPICEWOOD SPRINGS RD, WOOD HOLLOW DR,2010870,,,,AUSTIN FULL PURPOSE,2010817,NORTHWEST,,10/19/1984,"7,700","3,528",2021,,True,04/29/2024 12:00:00 AM,8p,,No push buttons EB/WB,False,,5817c07de052e0422be6c4ba,,,COA,BROKEN,12/18/2023 06:00:00 AM +0000,,,08/06/2024 06:59:00 PM +0000,POINT (-97.746895 30.361765),Burnet,False,,,NO
145, OLTORF ST / 1ST ST,TRAFFIC,TURNED_ON,LOC16-000720,5154726,PRIMARY,3, OLTORF ST, 1ST ST,2023829,,,,AUSTIN FULL PURPOSE,2023830,SOUTH,,08/17/1959,"2,301",600,2022,,True,01/29/2020 12:00:00 AM,"2p, 6p","4p, 8p",FYA delay on all left turns,False,"1560, 1663, 2249, 2263",5b5c435397428f168b0e868e,,,COA,OK,04/09/2021 05:00:00 AM +0000,,,08/06/2024 06:25:00 PM +0000,POINT (-97.759621 30.242111),South First,False,,,NO
262, LAVACA ST / 10TH ST,TRAFFIC,TURNED_ON,LOC16-001275,5156794,PRIMARY,9, LAVACA ST, 10TH ST,2018411,,,,AUSTIN FULL PURPOSE,2018410,CENTRAL,,10/09/1956,301,"1,000",2022,,True,12/19/2019 12:00:00 AM,4p,6p,,False,2607,5817c084e052e0422be6c5f4,,,COA,NO DETECTION,,,,08/06/2024 01:04:00 PM +0000,POINT (-97.743805 30.27248),Downtown,False,,,NO
263, COLORADO ST / 10TH ST,TRAFFIC,TURNED_ON,LOC16-001280,5156970,PRIMARY,9, COLORADO ST, 10TH ST,2018428,,,,AUSTIN FULL PURPOSE,2018490,CENTRAL,,12/24/1954,201,900,2022,,True,12/19/2019 12:00:00 AM,,6p,,True,2607,5817c084e052e0422be6c5f6,,,COA,NO DETECTION,,,,08/06/2024 01:17:00 PM +0000,POINT (-97.742744 30.272173),Downtown,False,,,NO
674, PARMER LN / TAMAYO DR,TRAFFIC,TURNED_ON,LOC16-003330,5154858,PRIMARY,6, PARMER LN, TAMAYO DR,2005056,,,,AUSTIN LTD,2006692,NORTHWEST,,02/12/2019,"13,450","7,700",2022,APS,False,,,,,False,,5817c099e052e0422be6c92d,,,Williamson County/TXDOT,OK,06/12/2022 05:00:00 AM +0000,,,08/06/2024 11:43:00 AM +0000,POINT (-97.752777 30.455952),Parmer West,False,,,NO
164, AIRPORT BLVD / MARTIN LUTHER KING JR BLVD,TRAFFIC,TURNED_ON,LOC16-000815,5161612,PRIMARY,1, AIRPORT BLVD, MARTIN LUTHER KING JR BLVD,2017673,,,,AUSTIN FULL PURPOSE,2017674,NORTHEAST,,09/20/1955,"3,200","1,900",2021,APS,False,,,,,False,"3266, 3296, 4195, 4196",5817c080e052e0422be6c53c,,,COA,OK,01/06/2023 06:00:00 AM +0000,,,08/06/2024 06:42:00 PM +0000,POINT (-97.703949 30.282572),Airport South,False,,,NO
291, 7TH ST / LAVACA ST,TRAFFIC,TURNED_ON,LOC16-001420,5156652,PRIMARY,9, 7TH ST, LAVACA ST,2018614,,,,AUSTIN FULL PURPOSE,2018615,CENTRAL,,12/24/1954,700,300,2021,,True,12/19/2019 12:00:00 AM,4p,2p,"2p , 4p",False,2606,5817c085e052e0422be6c62e,,,COA,NO DETECTION,,,,08/06/2024 01:07:00 PM +0000,POINT (-97.744843 30.269655),Downtown,False,,,NO
295, 7TH ST / SAN JACINTO BLVD,TRAFFIC,TURNED_ON,LOC16-001440,5157390,PRIMARY,9, 7TH ST, SAN JACINTO BLVD,2018714,,,,AUSTIN FULL PURPOSE,2018715,CENTRAL,,12/24/1954,700,200,2021,,True,12/19/2019 12:00:00 AM,8p,2p,,False,6370,5817c085e052e0422be6c636,,,COA,NO DETECTION,,,,08/06/2024 06:42:00 PM +0000,POINT (-97.740036 30.268295),Downtown,False,,,NO
304, 6TH ST / BRAZOS ST,TRAFFIC,TURNED_ON,LOC16-001485,5157185,PRIMARY,9, 6TH ST, BRAZOS ST,2018757,,,,AUSTIN FULL PURPOSE,2018758,CENTRAL,,12/24/1954,600,100,2022,,True,12/19/2019 12:00:00 AM,4p,6p,,False,,5817c086e052e0422be6c648,,,COA,NO DETECTION,,,,08/06/2024 01:09:00 PM +0000,POINT (-97.741455 30.267683),Downtown,False,,,NO
311, PLEASANT VALLEY RD / WEBBERVILLE RD,TRAFFIC,TURNED_ON,LOC16-001520,5161161,PRIMARY,"1, 3", PLEASANT VALLEY RD, WEBBERVILLE RD,2018925,,,,AUSTIN FULL PURPOSE,2018882,CENTRAL,,08/26/2004,"2,722",854,2021,APS,True,06/23/2020 12:00:00 AM,4p,,SB LBI,True,"1346, 1373",5817c086e052e0422be6c656,,,COA,OK,08/14/2023 05:00:00 AM +0000,,,08/06/2024 11:59:00 AM +0000,POINT (-97.709038 30.265387),Downtown East,False,,,NO
409, CONGRESS AVE / STASSNEY LN,TRAFFIC,TURNED_ON,LOC16-002005,5152923,PRIMARY,"2, 3", CONGRESS AVE, STASSNEY LN,3261177,,,,AUSTIN FULL PURPOSE,2025009,SOUTH,,07/19/1973,100,"5,536",2021,APS,False,,,,,False,"4275, 4276",5817c08ae052e0422be6c718,,,COA,OK,07/21/2022 05:00:00 AM +0000,,,08/06/2024 06:14:00 PM +0000,POINT (-97.77479 30.204942),South Central Square,False,,,NO
719, THOMPKINS DR / YAGER LN,TRAFFIC,TURNED_ON,LOC16-003545,5165675,PRIMARY,1, THOMPKINS DR, YAGER LN,2009769,,,,AUSTIN FULL PURPOSE,2009768,NORTHEAST,,03/02/1999,916,"12,220",2018,,False,,,,,False,,5817c09ee052e0422be6c98d,,,COA,OK,03/30/2022 05:00:00 AM +0000,,,08/06/2024 11:59:00 AM +0000,POINT (-97.659042 30.390825),Parmer East,False,,,NO
476, LAMAR BLVD / RUTLAND DR,TRAFFIC,TURNED_ON,LOC16-002335,5162260,PRIMARY,4, LAMAR BLVD, RUTLAND DR,2012543,,,,AUSTIN FULL PURPOSE,2012542,NORTHEAST,,06/15/1981,801,"9,400",2021,APS,False,,,,,False,,5817c08ee052e0422be6c79c,,,COA,BROKEN,06/12/2024 05:00:00 AM +0000,,,08/06/2024 06:35:00 PM +0000,POINT (-97.695999 30.36487),North Lamar 2,False,,,NO
646, ANDERSON MILL RD / POND SPRINGS RD,TRAFFIC,TURNED_ON,LOC16-003175,5151165,PRIMARY,6, ANDERSON MILL RD, POND SPRINGS RD,2007231,,,,AUSTIN FULL PURPOSE,2038761,NORTHWEST,,12/31/2005,"13,400","9,320",2020,,False,,,,,False,,5817c098e052e0422be6c8f2,,,COA,OK,06/19/2017 05:00:00 AM +0000,,,08/06/2024 03:19:00 PM +0000,POINT (-97.785309 30.450384),Anderson Mill 1,False,,,NO
383, BRODIE LN / FRATE BARKER RD,TRAFFIC,TURNED_ON,LOC16-001880,5145888,PRIMARY,8, BRODIE LN, FRATE BARKER RD,3329625,,,,AUSTIN FULL PURPOSE,2028158,SOUTH,,05/03/2007,"2,653","12,300",2021,APS,False,,,,,False,,5817c089e052e0422be6c6e6,,,COA,OK,08/31/2023 05:00:00 AM +0000,,,08/06/2024 06:42:00 PM +0000,POINT (-97.854904 30.148468),Brodie 2,False,,,NO
522, WELLS BRANCH PKWY / SURRENDER AVE,TRAFFIC,TURNED_ON,LOC16-002555,5163519,PRIMARY,, WELLS BRANCH PKWY, SURRENDER AVE,2005527,,,,AUSTIN 2 MILE ETJ,2005528,NORTHEAST,,10/13/1993,"2,151","2,100",2022,,False,,,,,False,"4816, 4817",5817c091e052e0422be6c7f4,,,Travis County,BROKEN,06/13/2024 05:00:00 AM +0000,,,08/06/2024 06:39:00 PM +0000,POINT (-97.682915 30.435963),Wells Branch,False,,,NO
716, ANDERSON LN SVRD / NORTHCREST BLVD,TRAFFIC,TURNED_ON,LOC16-003530,5161328,PRIMARY,4, ANDERSON LN SVRD, NORTHCREST BLVD,2011443,,,715:  ANDERSON LN SVRD / NORTHCREST BLVD,AUSTIN FULL PURPOSE,2012325,NORTHEAST,,10/13/1976,"7,816",100,2022,,False,,,,,False,"1153, 5646, 5647, 5923",5817c09de052e0422be6c985,,,TxDOT,OK,11/24/2021 06:00:00 AM +0000,,,08/06/2024 11:59:00 AM +0000,POINT (-97.705383 30.3437),North Lamar 1,False,,,NO
117, LAMAR BLVD / 10TH ST,TRAFFIC,TURNED_ON,LOC16-000580,5155503,PRIMARY,9, LAMAR BLVD, 10TH ST,2019766,,,,AUSTIN FULL PURPOSE,2018274,CENTRAL,,12/14/1955,"1,001","1,000",2022,,False,,,,,False,"4088, 5995",5817c07ee052e0422be6c4de,,,COA,OK,06/15/2017 05:00:00 AM +0000,,,08/06/2024 12:55:00 PM +0000,POINT (-97.752281 30.275017),Downtown West,False,,,NO
232, CONGRESS AVE / LIGHTSEY RD,TRAFFIC,TURNED_ON,LOC16-001140,5154701,PRIMARY,3, CONGRESS AVE, LIGHTSEY RD,2041543,,,,AUSTIN FULL PURPOSE,2024117,SOUTH,,04/12/1973,101,"3,300",2022,,False,,,,,False,5870,5817c083e052e0422be6c5be,,,COA,OK,04/05/2024 05:00:00 AM +0000,,,08/06/2024 06:40:00 PM +0000,POINT (-97.760208 30.229651),SOCO,False,,,NO
127, LAMAR BLVD / BARTON SKWY (Menchaca Rd),TRAFFIC,TURNED_ON,LOC16-000630,5151991,SECONDARY,5, LAMAR BLVD, BARTON SKWY,2023813,Menchaca Rd,125:  LAMAR BLVD / MENCHACA RD (Barton Skwy),,AUSTIN FULL PURPOSE,2023812,SOUTH,,02/16/1967,"2,201","2,800",2021,APS,False,,,,,False,"2331, 2374, 728",5817c07ee052e0422be6c4f2,,,COA,OK,07/28/2022 05:00:00 AM +0000,,,08/06/2024 06:33:00 PM +0000,POINT (-97.782364 30.243652),SOLA,False,,,NO
135, CESAR CHAVEZ ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-000670,5157926,PRIMARY,"3, 9", CESAR CHAVEZ ST,IH 35 SVRD,2019181,,,136:  CESAR CHAVEZ ST / 35 SVRD,AUSTIN FULL PURPOSE,2019182,CENTRAL,,03/09/1979,100,700,2022,,False,,,,,False,,5817c07fe052e0422be6c502,,,TxDOT,NO DETECTION,,,,08/06/2024 06:11:00 PM +0000,POINT (-97.736763 30.261231),Downtown,False,,,NO
137, 1ST ST / RIVERSIDE DR,TRAFFIC,TURNED_ON,LOC16-000680,5156002,PRIMARY,9, 1ST ST, RIVERSIDE DR,2019272,,,,AUSTIN FULL PURPOSE,2019330,CENTRAL,,12/24/1954,601,300,2021,,True,,,8p,,False,"1567, 1655, 2767",5817c07fe052e0422be6c506,,,COA,BROKEN,06/17/2024 05:00:00 AM +0000,,,08/06/2024 02:40:00 PM +0000,POINT (-97.749275 30.259758),Bowtie,False,,,NO
579, 45TH ST / BULL CREEK RD,TRAFFIC,TURNED_ON,LOC16-002840,5155231,PRIMARY,"10, 7", 45TH ST, BULL CREEK RD,2015330,,,,AUSTIN FULL PURPOSE,2015278,NORTHWEST,,03/26/1959,"4,400","2,800",2022,APS,False,,,,,False,,5b5c436a97428f168b0e873d,,,COA,OK,05/30/2023 05:00:00 AM +0000,,,08/06/2024 06:33:00 PM +0000,POINT (-97.753479 30.320568),Grove,False,,,NO
252, 11TH ST / COLORADO ST,TRAFFIC,TURNED_ON,LOC16-001230,5156936,PRIMARY,9, 11TH ST, COLORADO ST,2018368,,,,AUSTIN FULL PURPOSE,2018369,CENTRAL,,12/24/1954,"1,100",200,2022,,False,,,,,False,,5817c084e052e0422be6c5e2,,,COA,NO DETECTION,08/04/2017 05:00:00 AM +0000,,,08/06/2024 04:54:00 PM +0000,POINT (-97.742844 30.273237),Downtown,False,,,NO
253, CONGRESS AVE / 11TH ST,TRAFFIC,TURNED_ON,LOC16-001235,5157222,PRIMARY,9, CONGRESS AVE, 11TH ST,2018391,,,,AUSTIN FULL PURPOSE,2018452,CENTRAL,,12/24/1954,101,"1,000",2022,,True,12/19/2019 12:00:00 AM,8p,2p,All Directions 5 Second LPI.,False,506,5817c084e052e0422be6c5e4,,,COA,NO DETECTION,06/16/2017 05:00:00 AM +0000,,,08/06/2024 04:57:00 PM +0000,POINT (-97.741104 30.272749),Downtown,False,,,NO
254, BRAZOS ST / 11TH ST,TRAFFIC,TURNED_ON,LOC16-001240,5157414,PRIMARY,9, BRAZOS ST, 11TH ST,2018415,,,,AUSTIN FULL PURPOSE,2018482,CENTRAL,,12/30/1970,100,"1,000",2022,,True,12/19/2019 12:00:00 AM,"4p, 8p",2p,,False,"5804, 863, 922",5817c084e052e0422be6c5e6,,,COA,NO DETECTION,,,,08/06/2024 05:00:00 PM +0000,POINT (-97.739739 30.27236),Downtown,False,,,NO
255, SAN JACINTO BLVD / 11TH ST,TRAFFIC,TURNED_ON,LOC16-001245,5157576,PRIMARY,9, SAN JACINTO BLVD, 11TH ST,2018430,,,,AUSTIN FULL PURPOSE,2018429,CENTRAL,,12/24/1954,200,"1,100",2022,,True,12/19/2019 12:00:00 AM,8p,"2p, 6p",,False,"5804, 863, 922",5817c084e052e0422be6c5e8,,,COA,NO DETECTION,06/16/2017 05:00:00 AM +0000,,,08/06/2024 05:02:00 PM +0000,POINT (-97.738655 30.27206),Downtown,False,,,NO
256, 11TH ST / TRINITY ST,TRAFFIC,TURNED_ON,LOC16-001250,5157751,PRIMARY,9, 11TH ST, TRINITY ST,2018449,,,,AUSTIN FULL PURPOSE,2018450,CENTRAL,,09/07/1963,"1,100",300,2021,,True,12/19/2019 12:00:00 AM,4p,"2p, 6p",,False,,5817c084e052e0422be6c5ea,,,COA,NO DETECTION,06/16/2017 05:00:00 AM +0000,,,08/06/2024 05:09:00 PM +0000,POINT (-97.737564 30.271763),Downtown,False,,,NO
257, RED RIVER ST / 11TH ST,TRAFFIC,TURNED_ON,LOC16-001255,5158097,PRIMARY,9, RED RIVER ST, 11TH ST,2041121,,,,AUSTIN FULL PURPOSE,2018562,CENTRAL,,12/24/1954,400,"1,000",2022,APS,True,12/19/2019 12:00:00 AM,"4p, 8p","2p, 6p",,False,6382,5817c084e052e0422be6c5ec,,,COA,NO DETECTION,06/16/2017 05:00:00 AM +0000,,,08/06/2024 05:07:00 PM +0000,POINT (-97.735451 30.27117),Downtown,False,,,NO
261, GUADALUPE ST / 10TH ST,TRAFFIC,TURNED_ON,LOC16-001270,5156632,PRIMARY,9, GUADALUPE ST, 10TH ST,2018411,,,,AUSTIN FULL PURPOSE,2018397,CENTRAL,,10/17/1956,301,"1,000",2022,,True,12/19/2019 12:00:00 AM,8p,"2p, 6p",,False,,5817c084e052e0422be6c5f2,,,COA,NO DETECTION,,,,08/06/2024 12:58:00 PM +0000,POINT (-97.744888 30.27277),Downtown,False,,,NO
158, AIRPORT BLVD / GOODWIN AVE,TRAFFIC,TURNED_ON,LOC16-000785,5162531,PRIMARY,"1, 3", AIRPORT BLVD, GOODWIN AVE,2018650,,,,AUSTIN FULL PURPOSE,2018649,NORTHEAST,,05/06/1982,"3,600","1,131",2021,,False,,,,,False,"3261, 3300",5817c080e052e0422be6c530,,,COA,BROKEN,05/21/2024 05:00:00 AM +0000,,,08/06/2024 06:27:00 PM +0000,POINT (-97.696274 30.268101),Airport South,False,,,NO
265, BRAZOS ST / 10TH ST,TRAFFIC,TURNED_ON,LOC16-001290,5157370,PRIMARY,9, BRAZOS ST, 10TH ST,2018483,,,,AUSTIN FULL PURPOSE,2018482,CENTRAL,,11/16/1956,100,"1,000",2022,,True,12/19/2019 12:00:00 AM,4p,6p,,False,,5817c084e052e0422be6c5fa,,,COA,NO DETECTION,,,,08/06/2024 06:19:00 PM +0000,POINT (-97.740082 30.271429),Downtown,False,,,NO
266, SAN JACINTO BLVD / 10TH ST,TRAFFIC,TURNED_ON,LOC16-001295,5157522,PRIMARY,9, SAN JACINTO BLVD, 10TH ST,2018496,,,,AUSTIN FULL PURPOSE,2018495,CENTRAL,,09/24/1956,200,"1,000",2022,,True,12/19/2019 12:00:00 AM,8p,6p,,False,863,5817c084e052e0422be6c5fc,,,COA,NO DETECTION,,,,08/06/2024 01:25:00 PM +0000,POINT (-97.738998 30.271112),Downtown,False,,,NO
267, 10TH ST / TRINITY ST,TRAFFIC,TURNED_ON,LOC16-001300,5157691,PRIMARY,9, 10TH ST, TRINITY ST,2018511,,,,AUSTIN FULL PURPOSE,2018512,CENTRAL,,10/12/1965,"1,000",300,2022,,True,12/19/2019 12:00:00 AM,4p,6p,,False,,5817c084e052e0422be6c5fe,,,COA,NO DETECTION,,,,08/06/2024 05:12:00 PM +0000,POINT (-97.737923 30.270824),Downtown,False,,,NO
268, RED RIVER ST / 10TH ST,TRAFFIC,TURNED_ON,LOC16-001305,5158042,PRIMARY,9, RED RIVER ST, 10TH ST,2018563,,,,AUSTIN FULL PURPOSE,2018562,CENTRAL,,07/14/1965,500,"1,000",2022,,True,12/19/2019 12:00:00 AM,"4p, 8p",6p,,False,,5817c084e052e0422be6c600,,,COA,NO DETECTION,,,,08/06/2024 05:05:00 PM +0000,POINT (-97.735771 30.270227),Downtown,False,,,NO
